id,storeName,storeAddress,storeCreatetime,storeUpdatetime,storePhone,storeDesc,storeArea,storeOrg,storePersonName,distributeType,channel,merchantName
514,新世纪奉节店,奉节县人民广场新世纪超市,06:22.8,24:27.1,18323517576,重庆商社新世纪百货连锁经营有限公司奉节店,NULL,重庆新世纪,李庆珍,2,中铁物流,NULL
515,沙坪坝区新世纪梨树湾店,重庆市沙坪坝区红槽房正街梨树湾新世纪超市,06:22.8,07:38.7,13002329345,重庆商社新世纪百货连锁经营有限公司梨树湾店,NULL,重庆新世纪,张良凤,1,,NULL
516,渝北区重百渝北中心店,重庆市渝北区义学路2号重百超市渝北店,06:22.8,05:39.9,13667665886,【重百】重庆商社新世纪百货连锁经营有限公司渝北中心店,NULL,重百,胡娜,1,,NULL
517,新世纪綦江商都生活馆,重庆是綦江区中山路古南街綦江生活馆新世纪超市,06:22.8,04:57.1,13608346335,重庆商社新世纪百货连锁经营有限公司綦江商都生活馆,NULL,重庆新世纪,杨云琴,2,中铁物流,NULL
518,巴南区新世纪巴南店,重庆市巴南区新市街60号协信购物广场,06:22.8,28:21.6,13883452533,重庆商社新世纪百货连锁经营有限公司巴南店,NULL,重庆新世纪,刘亚,1,,NULL
519,沙坪坝区新世纪凯瑞商都生活馆,重庆市沙坪坝双巷子新世纪超市,06:22.8,34:59.1,15923140950,重庆商社新世纪百货连锁经营有限公司凯瑞商都生活馆,NULL,重庆新世纪,杨泽勇,1,,NULL
521,南岸区新世纪弹子石店,重庆市南岸区弹子石正街26号,06:22.8,01:43.2,17623613668,重庆商社新世纪百货连锁经营有限公司弹子石店,NULL,重庆新世纪,谭弟坤,1,,NULL
522,渝北区新世纪渝北店,重庆市渝北区渝航路新世纪百货渝北店,06:22.9,15:30.5,13508331786,重庆商社新世纪百货连锁经营有限公司渝北店,NULL,重庆新世纪,杨惠,1,,NULL
524,南岸区新世纪五小区店,重庆市南岸区桃源路89号五小区新世纪超市,06:22.9,21:12.9,17843868001,重庆商社新世纪百货连锁经营有限公司五小区店,NULL,重庆新世纪,况正美,1,,NULL
525,江北区新世纪南桥寺店,重庆市江北区盘溪路新世纪百货南桥寺店,06:22.9,06:21.9,15111848970,重庆商社新世纪百货连锁经营有限公司南桥寺店,NULL,重庆新世纪,姜丽萍,1,,NULL
526,新世纪綦江商都-超市,重庆市綦江区文龙街道九龙大道凯旋名城凯旋天街新世纪超市,06:22.9,07:49.3,19122504885,重庆商社新世纪百货连锁经营有限公司綦江商都-超市,NULL,重庆新世纪,张先芳,2,中铁物流,NULL
527,沙坪坝区新世纪汉渝路店,重庆市沙坪坝区汉渝路162号,06:22.9,30:56.2,1,新世纪超市汉渝路店,NULL,重庆新世纪,1,1,,NULL
528,重百-璧山商场,重庆市璧山区璧城镇金剑路128号重百超市,06:22.9,00:45.8,13508356220,【重百】重庆百货大楼股份有限公司璧山商场-超市,NULL,重庆百货,周燕,2,中铁物流,NULL
529,巴南区新世纪李家沱店,重庆市巴南区李家沱正街160号,06:22.9,38:10.0,1,重庆商社新世纪百货连锁经营有限公司李家沱店,NULL,重庆新世纪,1,1,,NULL
530,江北区重百观音桥店,重庆市江北区观音桥步行街重百超市观音桥店,06:22.9,07:24.7,13650584898,【重百】重庆商社新世纪百货连锁经营有限公司观音桥店,NULL,重百,肖燕,1,,NULL
531,重庆百货铜梁龙城店,重庆市铜梁区巴川街道和平路43号重百超市,06:22.9,26:06.3,18166463961,【重百】重庆百货大楼股份有限公司铜梁龙城店,NULL,重庆百货,邓宇红,2,中铁物流,NULL
532,江北区新世纪世纪新都-超市,重庆市江北区观音桥步行街新世纪百货世纪新都店,06:23.0,23:45.1,15023134241,重庆商社新世纪百货连锁经营有限公司世纪新都-超市,NULL,重庆新世纪,舒可玉,1,,NULL
534,渝北区新世纪康庄美地店,重庆市渝北区金通大道新世纪百货康庄美地店,06:23.0,15:32.2,18323881252,重庆商社新世纪百货连锁经营有限公司康庄美地店,NULL,重庆新世纪,谢启琴,1,,NULL
535,重百长寿桃花店,重庆市长寿区桃花凤城向阳路16号,06:23.0,15:43.9,13883091105,【重百】重庆商社新世纪百货连锁经营有限公司桃花店,NULL,重百,龙丽,2,中铁物流,NULL
536,新世纪云阳丽江景苑店,重庆云阳县县城内云阳滨江大道669号新世纪丽江景苑店2209,06:23.0,44:58.6,18523934321,重庆商社新世纪百货连锁经营有限公司丽江景苑店,NULL,重庆新世纪,周玲,2,中铁物流,NULL
537,渝中区重百解放碑英利店,重庆市渝中区民权路26号英利大融城新世纪百货英利店,06:23.0,18:47.3,15922911072,【重百】重庆商社新世纪百货连锁经营有限公司解放碑英利店,NULL,重百,唐云梅,1,,NULL
538,新世纪南川商都-超市,重庆市南川区南大街与钟楼街交叉路口新世纪百货南川商都店,06:23.0,34:48.7,13983328148,重庆商社新世纪百货连锁经营有限公司南川商都-超市,NULL,重庆新世纪,范冬梅,2,中铁物流,NULL
539,九龙坡区新世纪石杨路店,重庆市石坪桥正街116号平街一层新世纪超市,06:23.0,33:49.1,18908371514,重庆商社新世纪百货连锁经营有限公司石杨路店,NULL,重庆新世纪,宋晏,1,,NULL
540,重百彭水店,重庆市彭水县小转盘重百超市,06:23.0,56:07.1,18716902410,【重百】重庆商社新世纪百货连锁经营有限公司彭水店,NULL,重百,杨义英,2,天天快递,NULL
541,新世纪丰都店,重庆市丰都县丰城路26号新世纪超市,06:23.0,40:09.8,15213665695,重庆商社新世纪百货连锁经营有限公司丰都店,NULL,重庆新世纪,孙龙玉,2,中铁物流,NULL
542,江北区新世纪D柒商都东原店,重庆市江北区红盛路37号新世纪百货东原店,06:23.1,24:50.8,13752973969,重庆商社新世纪百货连锁经营有限公司D柒商都-超市/东原,NULL,重庆新世纪,杜红群,1,,NULL
543,沙坪坝区新世纪烈士墓店,重庆市沙坪坝区壮志路新世纪超市,06:23.1,43:19.6,17708319103,重庆商社新世纪百货连锁经营有限公司烈士墓店,NULL,重庆新世纪,黄海兰,1,,NULL
544,重百北碚一店,重庆市北碚区天生街道天生丽街中山一路66号重百超市,06:23.1,09:17.0,17320311871,【重百】重庆商社新世纪百货连锁经营有限公司北碚一店,NULL,重百,湛永萍,2,中铁物流,NULL
545,九龙坡区新世纪渝州新城店,重庆市九龙坡石新路33号,06:23.1,20:01.1,15523837564,重庆商社新世纪百货连锁经营有限公司渝州新城店,NULL,重庆新世纪,刘素清,1,,NULL
546,渝中区重百解放碑新华店,重庆市渝中区邹容路重百超市新华店,06:23.1,04:48.7,13640519336,【重百】重庆商社新世纪百货连锁经营有限公司解放碑新华店,NULL,重百,喻新莲,1,,NULL
547,巴南区重百龙洲湾店,重庆市巴南区龙洲湾商业区102号,06:23.1,51:19.0,17725010748,【重百】重庆商社新世纪百货连锁经营有限公司龙洲湾店,NULL,重百,陶丽,1,,NULL
548,渝中区新世纪大坪商都时代天街店,重庆市渝中区龙湖时代天街新世纪百货龙湖时代天街店,06:23.2,51:19.5,1,重庆商社新世纪百货连锁经营有限公司大坪商都-超市/时代天街店,NULL,重庆新世纪,1,1,,NULL
549,新世纪奉节商都-超市,重庆市奉节滨江国际新世纪商都超市,06:23.2,01:00.7,18223831155,重庆百货大楼股份有限公司新世纪百货奉节商都-超市,NULL,新世纪,姜正蓉,2,中铁物流,NULL
550,南岸区新世纪海棠晓月店,重庆市南岸区海棠路3号新世纪超市,06:23.2,49:07.5,13271961915,重庆商社新世纪百货连锁经营有限公司海棠晓月店,NULL,重庆新世纪,周仁华,1,,NULL
551,巴南区新世纪鱼胡路店,重庆市巴南区龙洲湾街道一城龙州9号鱼胡路新世纪超市,06:23.2,30:53.0,13594361418,重庆商社新世纪百货连锁经营有限公司鱼胡路店,NULL,重庆新世纪,穆利,1,,NULL
552,新世纪大足店,重庆市大足县老北街大足商城-1楼,06:23.2,28:31.9,13452194327,重庆商社新世纪百货连锁经营有限公司大足店,NULL,重庆新世纪,黄仓秀,2,中铁物流,NULL
553,大渡口区新世纪建设村店,大渡口钢花路66号新世纪超市,06:23.2,19:42.8,13452815705,重庆商社新世纪百货连锁经营有限公司建设村店,NULL,重庆新世纪,冯绍辉,1,,NULL
554,巴南区重百巴南商都-超市,重庆市巴南区新市街80号商社汇巴南商都新世纪超市,06:23.3,46:47.1,17783094014,【重百】重庆百货大楼股份有限公司新世纪百货巴南商都-超市,NULL,重庆新世纪,刘秀义,1,,NULL
555,九龙坡区新世纪瑞成商都-超市,重庆市九龙坡区杨家坪步行街2号,06:23.3,24:55.5,1,重庆商社新世纪百货连锁经营有限公司瑞成商都-超市,NULL,重庆新世纪,1,1,,NULL
556,江北区新世纪民心佳园店,重庆市渝北区民心路新世纪百货民心佳园店,06:23.3,15:05.5,13452738586,重庆商社新世纪百货连锁经营有限公司民心佳园店,NULL,重庆新世纪,樊梅,1,,NULL
557,南岸区新世纪江南商都生活馆,重庆市南岸区步行街227号新世纪超市,06:23.3,39:47.3,13983708362,重庆商社新世纪百货连锁经营有限公司江南商都生活馆,NULL,重庆新世纪,陈霞,1,,NULL
558,九龙坡区新世纪老顶坡店,重庆市九龙坡石新路218号,06:23.3,51:55.3,,重庆商社新世纪百货连锁经营有限公司老顶坡店,NULL,重庆新世纪,1,1,,NULL
559,渝中区重百临江店,重庆市渝中区邹容路重百超市临江店,06:23.3,12:27.6,13996021107,【重百】重庆商社新世纪百货连锁经营有限公司临江店,NULL,重庆重百,陈静,1,,NULL
560,重庆百货丰都商场-超市,重庆重庆市丰都县丰都县三合镇名山大道重百超市,06:23.4,04:16.3,17830364853,【重百】重庆百货大楼股份有限公司丰都商场-超市,NULL,重庆百货,谭启娟,2,中铁物流,NULL
561,重庆百货涪陵商场-超市,重庆市涪陵区南门山朝华新城A栋附一楼重百超市,06:23.4,55:51.7,13098755688,【重百】重庆百货大楼股份有限公司涪陵商场-超市,NULL,重庆百货,王永会,2,中铁物流,NULL
562,江北区新世纪建新东路店,重庆市江北区建新东路阳光海岸新世纪百货建新东路店,06:23.4,00:44.5,18166488138,重庆商社新世纪百货连锁经营有限公司建新东路店,NULL,重庆新世纪,粱昌丽,1,,NULL
563,新世纪潼南新城店,重庆市潼南区新城路12号新世纪超市,06:23.4,21:33.4,18225016565,重庆商社新世纪百货连锁经营有限公司潼南新城店,NULL,重庆新世纪,唐红梅,2,中铁物流,NULL
564,重庆百货秀山商场-超市,重庆市秀山县花灯广场商业圈重百超市,06:23.5,05:24.7,13638204758,【重百】重庆百货大楼股份有限公司秀山商场-超市,NULL,重庆百货,梁海燕,2,中铁物流,NULL
565,九龙坡区新世纪杨家坪店,重庆市九龙坡区西郊路2号附2号,06:23.5,33:12.2,15826077133,重庆商社新世纪百货连锁经营有限公司杨家坪店,NULL,重庆新世纪,詹启群,1,,NULL
566,新世纪潼南嘉瑞店,重庆市潼南区新世纪嘉瑞店,06:23.7,02:41.1,17783620951,重庆商社新世纪百货连锁经营有限公司潼南嘉瑞店,NULL,重庆新世纪,周飞燕,2,中铁物流,NULL
567,重庆百货万州商场-超市,万州区白岩路重百超市,06:23.7,50:05.4,13896399461,【重百】重庆百货大楼股份有限公司万州商场-超市,NULL,重庆百货,陈章兰,2,中铁物流,NULL
568,新世纪巫山店,重庆市万州区巫山仁长路23号新世纪超市,06:23.7,55:44.9,15823708243,重庆商社新世纪百货连锁经营有限公司巫山店,NULL,重庆新世纪,张炜,2,京东物流,NULL
569,巴南区新世纪大江店,重庆市巴南区鱼洞黄溪街105号新世纪超市,06:23.7,37:36.5,18983040335,重庆商社新世纪百货连锁经营有限公司大江店,NULL,重庆新世纪,施小梅,1,,NULL
570,江北区新世纪黄泥塝店,重庆市渝北区红黄路新世纪百货黄泥磅店,06:23.7,00:16.1,13678455444,重庆商社新世纪百货连锁经营有限公司黄泥塝店,NULL,重庆新世纪,陈素梅,1,,NULL
571,南岸区新世纪黄桷垭店,重庆市南岸区黄桷垭学文路332号新世纪超市,06:23.8,31:27.1,15123071553,重庆商社新世纪百货连锁经营有限公司黄桷垭店,NULL,重庆新世纪,张礼容,1,,NULL
572,渝中区新世纪美专校街店,重庆市渝中区美专校街新世纪百货美专校街店,06:23.8,01:31.9,18323237621,重庆商社新世纪百货连锁经营有限公司美专校街店,NULL,重庆新世纪,韩建英,1,,NULL
573,九龙坡区新世纪锦绣广场店,重庆市九龙坡区福茄路锦绣时代新世纪超市,06:23.8,18:42.9,13220305028,重庆商社新世纪百货连锁经营有限公司锦绣广场店,NULL,重庆新世纪,王建容,1,,NULL
574,新世纪涪陵区李渡店,涪陵李渡新世纪超市,06:23.8,01:35.9,13594530192,【重百】重庆商社新世纪百货连锁经营有限公司李渡店,NULL,新世纪,张俊利,2,中铁物流,NULL
575,南岸区新世纪光电路店,重庆市南岸区光电路18号新世纪超市,06:23.8,14:25.2,185 0235 9043,重庆商社新世纪百货连锁经营有限公司光电路店,NULL,重庆新世纪,何静,1,,NULL
576,江北区重百鲁能新城店,重庆市渝北区渝鲁大道重百超市鲁能星城店,06:23.8,10:47.0,13527432205,【重百】重庆商社新世纪百货连锁经营有限公司鲁能星城店,NULL,重百,高宝霞,1,,NULL
578,重百北碚二店,重庆市北碚区云泉路6号北碚二店重百超市,06:23.9,53:47.7,13627602133,【重百】重庆商社新世纪百货连锁经营有限公司北碚二店,NULL,重百,邵元秀,2,中铁物流,NULL
579,重百龙湖大学城店,重庆市沙坪坝区大学城中路20-41号重百超市,06:23.9,48:32.3,13036330406,【重百】重庆商社新世纪百货连锁经营有限公司龙湖大学城店,NULL,重百,冯家玉,2,中铁物流,NULL
580,大渡口区新世纪松青路店,大渡口区蓝谷小镇松青路新世纪超市,06:23.9,11:51.7,15086956147,重庆商社新世纪百货连锁经营有限公司松青路店,NULL,重庆新世纪,王晓蓉,1,,NULL
581,新世纪垫江新城店,重庆市垫江县垫江新城新世纪超市,06:23.9,02:07.3,18996825996,重庆商社新世纪百货连锁经营有限公司垫江新城店,NULL,重庆新世纪,覃进平,2,中铁物流,NULL
582,南岸区新世纪回龙路店,重庆市南岸区万友七季城B区29-35号新世纪超市,06:23.9,11:50.3,15023038445,重庆商社新世纪百货连锁经营有限公司回龙路店,NULL,重庆新世纪,游桂梅,1,,NULL
583,渝北区重百龙湖水晶郦城店,重庆市渝北区新南路重百超市水晶郦城店,06:23.9,06:51.7,13018352665,【重百】重庆商社新世纪百货连锁经营有限公司龙湖水晶郦城店,NULL,重百,何春秋,1,,NULL
584,新世纪广安市邻水商都-超市,四川省广安市广宁路248号邻水商都新世纪超市,06:23.9,16:44.1,15882565971,重庆商社新世纪百货连锁经营有限公司邻水商都-超市,NULL,四川新世纪,冯丹,2,天天快递,NULL
585,沙坪坝区新世纪天星桥店,重庆市沙坪坝区天星桥正街63号,06:23.9,02:13.2,15922782859,重庆商社新世纪百货连锁经营有限公司天星桥店,NULL,重庆新世纪,高家君,1,,NULL
586,大渡口区新世纪商都-超市,重庆市大渡口区春晖路街道松青路1011号裙楼负新世纪商都,06:24.0,52:18.8,,重庆商社新世纪百货连锁经营有限公司大渡口商都-超市,NULL,重庆新世纪,1,1,,NULL
587,渝北区重百龙湖江与城店,重庆市渝北区天山大道重百超市江与城店,06:24.0,12:58.1,13389606590,【重百】重庆商社新世纪百货连锁经营有限公司龙湖江与城店,NULL,重百,税群珍,1,,NULL
588,重庆百货云阳商场-超市,重庆市云阳县双江镇云江大道1253号,06:24.0,18:17.3,18184706587,【重百】重庆百货大楼股份有限公司云阳商场-超市,NULL,重庆百货,陈海燕,2,中铁物流,NULL
589,九龙坡区新世纪黄桷坪店,重庆九龙坡区黄桷坪街道黄桷坪新世纪超市,06:24.0,51:37.0,13436081711,重庆商社新世纪百货连锁经营有限公司黄桷坪店,NULL,重庆新世纪,刘芳,1,,NULL
590,重百四川泸州市合江店,四川省泸州市合江县建设路下段少岷广场内重百超市,06:24.0,57:23.8,18208393632,【重百】重庆商社新世纪百货连锁经营有限公司合江店,NULL,重百,王城琼,2,京东物流,NULL
591,新世纪江津店,重庆市江津区瑞安南路25号祥瑞水木年华青木苑售楼中心1楼1号新世纪超市,06:24.0,52:13.6,13452923701,重庆商社新世纪百货连锁经营有限公司江津店,NULL,重庆新世纪,李英,2,中铁物流,NULL
592,重庆百货北碚商场-超市,重庆市北碚区天生新村63号重百超市,06:24.0,02:04.9,15123863451,【重百】重庆百货大楼股份有限公司北碚商场-超市,NULL,重庆百货,泉梅,2,中铁物流,NULL
593,沙坪坝区新世纪小龙坎店,重庆市沙坪坝区小龙坎正街17号,06:24.0,53:48.2,15923955941,重庆商社新世纪百货连锁经营有限公司小龙坎店,NULL,重庆新世纪,杨俊秀,1,,NULL
594,渝北区新世纪万科悦峰门店,重庆市渝北区金开大道新世纪百货万科悦峰店,06:24.0,19:57.5,15723312260,重庆商社新世纪百货连锁经营有限公司万科悦峰门店,NULL,重庆新世纪,李小琴,1,,NULL
595,渝北区新世纪龙华大道店,重庆市渝北区金龙路财信城市国际新世纪百货龙华大道店,06:24.1,08:32.3,15520093186,重庆商社新世纪百货连锁经营有限公司龙华大道店,NULL,重庆新世纪,杨玉梅,1,,NULL
596,南岸区新世纪丹龙路店,重庆市南岸区丹龙路18号新世纪超市,06:24.1,07:28.5,13883283890,重庆商社新世纪百货连锁经营有限公司丹龙路店,NULL,重庆新世纪,王建英,1,,NULL
597,新世纪北碚新城店,重庆北碚区新城路345号新世纪超市,06:24.1,53:18.9,15923005531,重庆商社新世纪百货连锁经营有限公司北碚新城店,NULL,重庆新世纪,万清旭,2,中铁物流,NULL
598,渝中区新世纪学田湾店,重庆市渝中区学田湾正街新世纪百货学田湾店,06:24.1,31:47.5,13399817023,重庆商社新世纪百货连锁经营有限公司学田湾店,NULL,重庆新世纪,曾渝,1,,NULL
599,江北区新世纪新牌坊店,重庆市龙溪街道新牌坊二路119号,06:24.1,47:35.8,1,重庆商社新世纪百货连锁经营有限公司新牌坊店,NULL,重庆新世纪,1,1,,NULL
600,渝中区新世纪肖家湾店,重庆市渝中区长江二路新世纪百货肖家湾店,06:24.1,04:15.4,18680831605,重庆商社新世纪百货连锁经营有限公司肖家湾店,NULL,重庆新世纪,邹永可,1,,NULL
601,渝北区重百空港店,重庆市渝北区双凤桥街道空港大道重百超市空港店,06:24.1,11:49.4,18002341766,【重百】重庆商社新世纪百货连锁经营有限公司渝北空港店,NULL,重百,张亚,1,,NULL
602,江北区新世纪鸿恩寺店,重庆市江北区翠海朗园新世纪百货鸿恩寺店,06:24.2,17:15.1,13368282169,重庆商社新世纪百货连锁经营有限公司鸿恩寺店,NULL,重庆新世纪,甘惠,1,,NULL
603,渝北区新世纪兴科四路店,重庆市渝北区回兴街道60号,06:24.5,50:34.5,1,重庆商社新世纪百货连锁经营有限公司兴科四路店,NULL,重庆新世纪,1,1,,NULL
604,九龙坡区新世纪黄杨路店,重庆市渝中区九龙坡渝中半岛黄杨路新世纪百货黄杨路店,06:24.6,17:43.3,15123649729,重庆商社新世纪百货连锁经营有限公司黄杨路店,NULL,重庆新世纪,龚仁琼,1,,NULL
605,九龙坡区新世纪火炬大道店,重庆九龙坡区红狮大道5-16号新世纪超市,06:24.6,56:14.7,15123166351,重庆商社新世纪百货连锁经营有限公司火炬大道店,NULL,重庆新世纪,秦德均,1,,NULL
606,渝北区新世纪空港店,重庆市渝北区港汇路45号,06:24.6,36:10.6,1,【重百】重庆商社新世纪百货连锁经营有限公司渝北空港店,NULL,重庆新世纪,1,1,,NULL
607,渝北区重百长安丽都店,重庆市渝北区洋河东路新世纪百货长安丽都店,06:24.6,03:03.3,15223276877,【重百】重庆商社新世纪百货连锁经营有限公司长安丽都店,NULL,重百,杨容,1,,NULL
608,重庆百货潼南商场-超市,重庆是潼南区外滩西路3重百潼南商场重百超市,06:24.7,28:55.2,15923911689,【重百】重庆百货大楼股份有限公司潼南商场-超市,NULL,重庆百货,唐良英,2,中铁物流,NULL
609,渝北区新世纪双龙店,重庆市渝北双龙大道357号,06:24.7,44:53.5,1,,NULL,重庆新世纪,1,1,,NULL
610,渝中区新世纪大坪店,重庆市渝中区长江二路121号惠来大厦,06:24.7,28:16.0,1,,NULL,重庆新世纪,1,1,,NULL
611,九龙坡区新世纪石油路店,不收快递司机送，重庆市渝中区石油路新世纪百货石油路店,06:24.7,51:04.6,1,重庆商社新世纪百货连锁经营有限公司石油路店,NULL,重庆新世纪,1,1,,NULL
612,重庆百货大楼梁平商场-超市,重庆梁平人民广场1号重百超市,06:24.7,59:13.6,13896293779,【重百】重庆百货大楼股份有限公司梁平商场-超市,NULL,重庆百货,严玮琳,2,中铁物流,NULL
613,江北区新世纪五里店,重庆市江北区五里店建新东路新世纪百货五里店店,06:24.7,07:27.0,18580872590,重庆商社新世纪百货连锁经营有限公司五里店店,NULL,重庆新世纪,杨华,1,,NULL
614,重百四川岳池店,四川省广安市岳池县维安街126号,06:24.7,57:11.4,13568380077,【重百】重庆商社新世纪百货连锁经营有限公司岳池店,NULL,重百,张胜华,2,京东物流,NULL
615,江北区新世纪溉澜溪店,重庆市江北区海尔路新世纪百货溉澜溪店,06:24.8,05:50.7,18696745765,重庆商社新世纪百货连锁经营有限公司溉澜溪店,NULL,重庆新世纪,冯冰燕,1,,NULL
616,江北区新世纪新溉路店,重庆市渝北区龙溪街道新溉大道18号国宾城新世纪百货新溉路店,06:24.8,57:55.9,1,重庆商社新世纪百货连锁经营有限公司新溉路店,NULL,重庆新世纪,1,1,,NULL
617,沙坪坝区新世纪土湾店,,06:24.8,48:47.4,1,新世纪沙坪坝区土湾店,NULL,重庆新世纪,1,1,,NULL
618,江北区新世纪红旗河沟店,重庆市江北区红旗河沟兴业大厦新世纪百货红旗河沟店,06:24.8,05:14.8,18580527039,重庆商社新世纪百货连锁经营有限公司红旗河沟店,NULL,重庆新世纪,彭组长,1,,NULL
619,新世纪万州五桥店,重庆市万州区百安大道199号新世纪超市,06:24.8,01:21.8,185 9870 3381,重庆商社新世纪百货连锁经营有限公司五桥店（原2603）,NULL,重庆新世纪,王晓红,2,中铁物流,NULL
620,新世纪超市四川达州南城店,四川省达州市达川区六合世家新世纪超市,06:24.8,03:27.6,19960666977,四川达州新世纪超市南城店,NULL,重庆新世纪,杨胜芳,2,京东物流,NULL
621,江北区新世纪石马河店,重庆市江北区宏盛路与南石路交叉路口新世纪百货石马河店,06:24.8,16:07.6,13500352898,重庆商社新世纪百货连锁经营有限公司石马河店,NULL,重庆新世纪,郑晓玲,1,,NULL
622,江北区重百黄泥磅中心店,重庆市江北区洋河北路重百超市黄泥磅店,06:24.9,06:21.2,13098660698,【重百】重庆商社新世纪百货连锁经营有限公司黄泥磅中心店,NULL,重百,李兴红,1,,NULL
623,巴南区新世纪马王坪店,重庆市巴南区马王坪新街113号,06:24.9,22:59.3,15922607675,重庆商社新世纪百货连锁经营有限公司马王坪店,NULL,重庆新世纪,赖先志,1,,NULL
624,南岸区新世纪白鹤路店,重庆市南岸区白鹤路3号,06:24.9,11:05.4,15223134593,重庆商社新世纪百货连锁经营有限公司白鹤路店,NULL,重庆新世纪,赵丽惠,1,,NULL
625,新世纪西彭铝城店,重庆重庆市九龙坡区西彭铝城大道新世纪,06:24.9,36:51.7,18290416355,重庆商社新世纪百货连锁经营有限公司铝城店,NULL,重庆新世纪,赖春梅,2,中铁物流,NULL
626,沙坪坝区重百沙坪商场-超市,重庆市沙坪坝区小龙坎新街77号重百超市,06:25.0,56:59.4,17729664286,【重百】重庆百货大楼股份有限公司沙坪商场-超市,NULL,重庆百货,李琼,1,,NULL
627,渝中区新世纪经纬大道店,重庆市渝中区经纬大道347号,06:25.0,03:26.5,1,重庆商社新世纪百货连锁经营有限公司经纬大道店,NULL,重庆新世纪,1,1,,NULL
628,江北区新世纪龙头寺店,重庆市渝北区龙头寺236号,06:25.0,21:45.0,1,,NULL,重庆新世纪,1,1,,NULL
629,江北区重百金科十年城店,重庆市江北区盘溪延伸段与民悦交叉路口重百超市金科十年城店,06:25.0,14:15.9,13637995940,【重百】重庆商社新世纪百货连锁经营有限公司金科十年城店,NULL,重百,王涛,1,,NULL
630,九龙坡区重百区华岩店,重庆九龙坡区华龙大道8号,06:25.0,58:22.2,0,【重百】重庆商社新世纪百货连锁经营有限公司华岩店,NULL,重百,0,1,,NULL
631,巴南区重百融汇半岛店,重庆市南岸区融汇半岛23号,06:25.0,09:41.9,1,【重百】重庆商社新世纪百货连锁经营有限公司融汇半岛店,NULL,重百,1,1,,NULL
632,重百开县店,重庆开县开州大道中段234号重百超市,06:25.1,03:25.3,17323679800,【重百】重庆商社新世纪百货连锁经营有限公司开县店,NULL,重百,罗芙蓉,2,中铁物流,NULL
633,新世纪北碚区碚峡路店,重庆市北碚区碚峡路21号,06:25.1,25:54.5,18883346485,重庆商社新世纪百货连锁经营有限公司碚峡路店,NULL,重庆新世纪,杨进,2,中铁物流,NULL
634,新世纪永川金科店,兴龙大道777号37栋永川金科新世纪,06:25.1,36:30.0,13452388896,重庆商社新世纪百货连锁经营有限公司永川金科店,NULL,重庆新世纪,冷玉兰,2,中铁物流,NULL
635,渝北区重百新城丽园店,重庆渝北区紫薇路181号,06:25.1,14:27.4,1,,NULL,重百,1,1,,NULL
636,新世纪涪陵区兴华店,重庆市涪陵区兴华路4号,06:25.1,29:56.0,13638257376,重庆商社新世纪百货连锁经营有限公司兴华店,NULL,重庆新世纪,王思霞,2,中铁物流,NULL
637,沙坪坝区重百康居西城店,康居西城6组团(沙坪坝区曾家镇大学城)重百超市,06:25.1,36:31.4,15998904435,【重百】重庆商社新世纪百货连锁经营有限公司康居西城店,NULL,重百,倪小琴,2,中铁物流,NULL
638,南岸区新世纪江南大道店,重庆市南岸区南坪江南大道6号,06:25.1,34:58.1,1,重庆商社新世纪百货连锁经营有限公司江南大道店,NULL,重庆新世纪,1,1,,NULL
639,新世纪万州区渝东花园店,重庆重庆市万州区北山大道197号渝东花园新世纪超市,06:25.1,07:00.9,18680939091,重庆商社新世纪百货连锁经营有限公司渝东花园店,NULL,重庆新世纪,徐杰,2,中铁物流,NULL
640,南岸区新世纪南坪商都-超市,重庆市南岸区南坪北路8号新世纪超市,06:25.1,28:15.5,15826136500,重庆商社新世纪百货连锁经营有限公司南坪商都-超市,NULL,重庆新世纪,王学华,1,,NULL
641,新世纪璧山店,重庆市壁山县壁城镇中心路23号,06:25.1,26:10.8,13452419642,重庆商社新世纪百货连锁经营有限公司璧山店,NULL,重庆新世纪,秦宗芳,2,中铁物流,NULL
642,渝北区新世纪人和店,重庆市人和龙寿路609号,06:25.1,43:16.2,1,重庆商社新世纪百货连锁经营有限公司人和店,NULL,重庆新世纪,1,1,,NULL
643,新世纪巫溪店,重庆市巫溪县新世纪超市,06:25.2,55:37.8,18580398780,重庆商社新世纪百货连锁经营有限公司巫溪店,NULL,重庆新世纪,陈艳梅,2,京东物流,NULL
644,新世纪万州区山湾店,重庆市万州区白岩路与国本路交汇处附近西北,06:25.2,30:58.7,13896259033,重庆商社新世纪百货连锁经营有限公司山湾店,NULL,重庆新世纪,张德林,2,中铁物流,NULL
645,九龙坡区新世纪白马凼店,,06:25.2,38:48.1,1,,NULL,重庆新世纪,1,1,,NULL
646,重百合川滨江路(重百环球广场）店,重庆市合川区滨江路29号,06:25.2,47:25.9,15923267228,重庆商社新世纪百货连锁经营有限公司重百环球广场店,NULL,重百,黄红,2,中铁物流,NULL
647,新世纪巫溪商都店,重庆市巫溪县巫溪商都新世纪超市,06:25.2,55:30.1,18323760068,重庆商社新世纪百货连锁经营有限公司巫溪商都店,NULL,重庆新世纪,徐昌燕,2,京东物流,NULL
648,南岸区重百学府大道店,重庆市南岸区学府大道69号阳光雅筑1-1-1号,06:25.2,59:04.9,13368384251,【重百】重庆商社新世纪百货连锁经营有限公司学府大道店,NULL,重百,王承瑶,1,,NULL
